index,timestamp,datetime,soil_moisture_raw,soil_temp_c,air_temp_c,air_humidity_pct,lux,checksum_ok
1288,1774474294,2026-03-25 21:31:34,3373,20.00,21.40,40.37,2.5,OK
1289,1774474894,2026-03-25 21:41:34,3376,20.00,21.98,40.91,2.5,OK
1290,1774475494,2026-03-25 21:51:34,3377,19.87,22.34,40.50,2.5,OK
1291,1774476094,2026-03-25 22:01:34,3380,19.81,22.01,41.53,2.5,OK
1292,1774476694,2026-03-25 22:11:34,3381,19.81,22.35,40.10,2.5,OK
1293,1774477294,2026-03-25 22:21:34,3381,19.75,22.23,39.97,2.5,OK
1294,1774477894,2026-03-25 22:31:34,3384,19.75,22.48,42.11,2.5,OK
1295,1774478494,2026-03-25 22:41:34,3383,19.75,22.03,42.67,2.5,OK
1296,1774479094,2026-03-25 22:51:34,3384,19.75,21.78,43.59,2.5,OK
1297,1774479694,2026-03-25 23:01:34,3387,19.75,22.25,42.95,2.5,OK
1298,1774480294,2026-03-25 23:11:34,3389,19.68,22.19,41.63,2.5,OK
1299,1774480894,2026-03-25 23:21:34,3392,19.68,21.97,43.66,2.5,OK
1300,1774481494,2026-03-25 23:31:34,3393,19.68,22.07,44.03,2.5,OK
1301,1774482094,2026-03-25 23:41:34,3392,19.68,21.50,43.27,0.0,OK
1302,1774482694,2026-03-25 23:51:34,3396,19.62,21.49,42.63,0.0,OK
1303,1774483294,2026-03-26 00:01:34,3397,19.56,21.48,43.05,0.0,OK
1304,1774483894,2026-03-26 00:11:34,3404,19.50,21.56,41.92,0.0,OK
1305,1774484494,2026-03-26 00:21:34,3403,19.43,21.37,42.79,0.0,OK
1306,1774485094,2026-03-26 00:31:34,3410,19.37,21.40,41.55,0.0,OK
1307,1774485694,2026-03-26 00:41:34,3410,19.31,20.99,42.93,0.0,OK
1308,1774486294,2026-03-26 00:51:34,3412,19.31,21.19,42.86,0.0,OK
1309,1774486894,2026-03-26 01:01:34,3416,19.18,20.78,42.84,0.0,OK
1310,1774487494,2026-03-26 01:11:34,3417,19.12,20.85,45.14,0.0,OK
1311,1774488094,2026-03-26 01:21:34,3421,19.06,20.38,42.75,0.0,OK
1312,1774488694,2026-03-26 01:31:34,3424,19.00,20.82,42.55,0.0,OK
1313,1774489294,2026-03-26 01:41:34,3429,18.87,21.05,42.57,0.0,OK
1314,1774489894,2026-03-26 01:51:34,3430,18.81,20.65,43.95,0.0,OK
1315,1774490494,2026-03-26 02:01:34,3429,18.75,20.35,41.26,0.0,OK
1316,1774491094,2026-03-26 02:11:34,3435,18.68,20.24,44.10,0.0,OK
1317,1774491694,2026-03-26 02:21:34,3439,18.56,20.61,43.05,0.0,OK
1318,1774492294,2026-03-26 02:31:34,3437,18.50,20.42,42.57,0.0,OK
1319,1774492894,2026-03-26 02:41:34,3440,18.43,20.47,41.13,0.0,OK
1320,1774493494,2026-03-26 02:51:34,3444,18.43,20.59,41.58,0.0,OK
1321,1774494094,2026-03-26 03:01:34,3446,18.37,20.50,42.97,0.0,OK
1322,1774494694,2026-03-26 03:11:34,3443,18.31,20.74,41.87,0.0,OK
1323,1774495294,2026-03-26 03:21:34,3448,18.31,20.22,42.19,0.0,OK
1324,1774495894,2026-03-26 03:31:34,3449,18.25,20.40,44.16,0.0,OK
1325,1774496494,2026-03-26 03:41:34,3450,18.31,20.33,43.05,0.0,OK
1326,1774497094,2026-03-26 03:51:34,3453,18.25,20.15,44.25,0.0,OK
1327,1774497694,2026-03-26 04:01:34,3457,18.25,19.78,44.96,0.0,OK
1328,1774498294,2026-03-26 04:11:34,3457,18.18,19.85,45.04,0.0,OK
1329,1774498894,2026-03-26 04:21:34,3461,18.12,20.19,42.09,0.0,OK
1330,1774499494,2026-03-26 04:31:34,3464,18.12,20.44,40.88,0.0,OK
1331,1774500094,2026-03-26 04:41:34,3464,18.06,19.74,43.91,0.0,OK
1332,1774500694,2026-03-26 04:51:34,3468,18.00,20.17,41.99,0.0,OK
1333,1774501294,2026-03-26 05:01:34,3471,18.00,20.03,42.53,0.0,OK
1334,1774501894,2026-03-26 05:11:34,3472,18.00,20.00,41.89,0.0,OK
1335,1774502494,2026-03-26 05:21:34,3475,18.00,20.00,42.29,0.0,OK
1336,1774503094,2026-03-26 05:31:34,3475,18.00,19.76,44.68,0.8,OK
1337,1774503694,2026-03-26 05:41:34,3476,17.93,19.97,40.07,7.4,OK
1338,1774504294,2026-03-26 05:51:34,3482,17.93,19.74,45.15,46.6,OK
1339,1774504894,2026-03-26 06:01:34,3483,17.93,20.06,41.61,162.5,OK
1340,1774505494,2026-03-26 06:11:34,3484,17.87,20.15,41.37,429.9,OK
1341,1774506094,2026-03-26 06:21:34,3482,17.87,20.53,40.18,1019.1,OK
1342,1774506694,2026-03-26 06:31:34,3486,17.87,21.45,39.05,2083.3,OK
1343,1774507294,2026-03-26 06:41:34,3489,17.93,21.90,38.93,3690.8,OK
1344,1774507894,2026-03-26 06:51:34,3491,18.00,23.09,36.95,5385.0,OK
1345,1774508494,2026-03-26 07:01:34,3483,18.12,24.28,33.61,586.3,OK
1346,1774509094,2026-03-26 07:11:34,3485,18.37,25.95,33.74,2258.9,OK
1347,1774509694,2026-03-26 07:21:34,3482,18.75,27.04,29.62,3698.9,OK
1348,1774510294,2026-03-26 07:31:34,3483,19.12,27.65,28.79,4703.9,OK
1349,1774510894,2026-03-26 07:41:34,3478,19.62,28.89,27.40,6136.3,OK
1350,1774511494,2026-03-26 07:51:34,3474,20.25,28.92,27.31,6298.0,OK
1351,1774512094,2026-03-26 08:01:34,3471,20.87,30.20,26.80,114.4,OK
1352,1774512694,2026-03-26 08:11:34,3467,21.50,29.51,30.59,1241.9,OK
1353,1774513294,2026-03-26 08:21:34,3463,22.12,28.67,29.16,1130.2,OK
1354,1774513894,2026-03-26 08:31:34,3458,22.75,27.38,31.44,2149.4,OK
1355,1774514494,2026-03-26 08:41:34,3458,23.37,28.24,30.43,1897.7,OK
1356,1774515094,2026-03-26 08:51:34,3450,24.00,25.90,30.24,5258.0,OK
1357,1774515694,2026-03-26 09:01:34,3455,24.56,27.39,30.46,6018.3,OK
1358,1774516294,2026-03-26 09:11:34,3457,25.06,27.24,30.67,5629.1,OK
1359,1774516894,2026-03-26 09:21:34,3461,25.37,27.18,30.79,5495.0,OK
1360,1774517494,2026-03-26 09:31:34,3465,25.56,26.26,32.05,5055.0,OK
1361,1774518094,2026-03-26 09:41:34,3467,25.68,26.06,31.80,4812.5,OK
1362,1774518694,2026-03-26 09:51:34,3471,25.68,25.96,32.09,4900.0,OK
1363,1774519294,2026-03-26 10:01:34,3474,25.62,25.52,32.06,4645.8,OK
1364,1774519894,2026-03-26 10:11:34,3480,25.56,25.49,31.08,4383.3,OK
1365,1774520494,2026-03-26 10:21:34,3482,25.43,25.63,32.90,4208.3,OK
1366,1774521094,2026-03-26 10:31:34,3484,25.31,25.00,33.57,4392.5,OK
1367,1774521694,2026-03-26 10:41:34,3485,25.12,25.55,31.93,4400.8,OK
1368,1774522294,2026-03-26 10:51:34,3494,25.00,26.06,32.55,4686.6,OK
1369,1774522894,2026-03-26 11:01:34,3496,24.87,25.37,33.18,4908.3,OK
1370,1774523494,2026-03-26 11:11:34,3497,24.75,25.44,32.84,5006.6,OK
1371,1774524094,2026-03-26 11:21:34,3504,24.62,24.98,33.57,5115.0,OK
1372,1774524695,2026-03-26 11:31:35,3507,24.50,24.98,31.33,4955.0,OK
1373,1774525295,2026-03-26 11:41:35,3509,24.43,25.38,31.49,4912.5,OK
1374,1774525895,2026-03-26 11:51:35,3512,24.25,24.67,32.88,4444.1,OK
1375,1774526495,2026-03-26 12:01:35,3520,24.18,24.63,34.83,4120.8,OK
1376,1774527095,2026-03-26 12:11:35,3523,24.06,24.73,35.53,3596.6,OK
1377,1774527695,2026-03-26 12:21:35,3524,24.00,24.86,34.07,3654.1,OK
1378,1774528295,2026-03-26 12:31:35,3527,23.87,24.65,33.86,3415.8,OK
1379,1774528895,2026-03-26 12:41:35,3525,23.81,24.01,35.64,3040.0,OK
1380,1774529495,2026-03-26 12:51:35,3533,23.75,23.85,34.68,2761.6,OK
1381,1774530095,2026-03-26 13:01:35,3538,23.62,24.13,34.16,2547.5,OK
1382,1774530695,2026-03-26 13:11:35,3539,23.50,24.02,31.76,2381.6,OK
1383,1774531295,2026-03-26 13:21:35,3548,23.37,23.88,32.73,2256.6,OK
1384,1774531895,2026-03-26 13:31:35,3549,23.25,23.64,35.66,2162.5,OK
1385,1774532495,2026-03-26 13:41:35,3551,23.18,23.17,34.66,2067.5,OK
1386,1774533095,2026-03-26 13:51:35,3553,23.06,23.26,33.45,2031.6,OK
1387,1774533695,2026-03-26 14:01:35,3561,22.93,23.95,32.37,1952.4,OK
1388,1774534295,2026-03-26 14:11:35,3564,22.81,23.56,32.76,1960.8,OK
1389,1774534895,2026-03-26 14:21:35,3568,22.75,23.47,33.50,1967.4,OK
1390,1774535495,2026-03-26 14:31:35,3570,22.62,23.36,34.92,1926.6,OK
1391,1774536095,2026-03-26 14:41:35,3567,22.56,23.01,35.25,1860.8,OK
1392,1774536695,2026-03-26 14:51:35,3574,22.50,23.69,33.24,1823.3,OK
1393,1774537295,2026-03-26 15:01:35,3576,22.43,23.47,33.49,1737.4,OK
1394,1774537895,2026-03-26 15:11:35,3577,22.37,23.00,35.90,1750.8,OK
1395,1774538495,2026-03-26 15:21:35,3581,22.31,22.93,35.66,1720.8,OK
1396,1774539095,2026-03-26 15:31:35,3585,22.18,23.00,35.87,1688.3,OK
1397,1774540357,2026-03-26 15:52:37,3601,22.00,23.05,36.79,565.0,OK
1398,1774540957,2026-03-26 16:02:37,3604,21.93,23.12,35.92,545.0,OK
1399,1774541407,2026-03-26 16:10:07,3583,21.87,23.59,35.13,531.6,OK
